game_type,map_type,win_point
2,Savage_Main,"[[246983.890625, 145873.84375]]"
4,Erangel_Main,"[[412831, 416302.28125], [416287.625, 421766.5], [413029.0625, 419024.625]]"
4,Erangel_Main,"[[551688, 441521.28125], [552044.75, 441660.1875], [552507.9375, 440141.65625]]"
4,Savage_Main,"[[237984.09375, 343992.9375]]"
4,Savage_Main,"[[262901.21875, 160945.203125]]"
4,Savage_Main,"[[246012.5, 262988.71875], [243189.359375, 262438.59375], [243958.171875, 261598.609375]]"
4,Savage_Main,"[[199050.828125, 213484.640625], [198938.25, 213530.65625], [199133.328125, 213478.171875]]"
1,Range_Main,"[[134140.359375, 138971.203125], [139309.578125, 138969.734375], [144174.8125, 138713.796875], [45032.5390625, 85128.3046875]]"
4,Desert_Main,"[[601515, 585401.8125], [601388.0625, 585540.8125], [601884.25, 584757.1875]]"
1,Savage_Main,"[[221376.375, 175403.84375]]"
4,Erangel_Main,"[[183369.453125, 558731.5625], [184520.171875, 561225.6875]]"
4,Desert_Main,"[[302078.0625, 325991.90625], [301219.375, 326283.375]]"
1,Range_Main,[]
4,Savage_Main,"[[206337.671875, 280504.75]]"
2,Erangel_Main,"[[388611.03125, 253779.65625]]"
4,Savage_Main,"[[214655.953125, 286431.4375]]"
2,Savage_Main,"[[149855.40625, 237092.65625], [149733.8125, 237330.78125]]"
2,Erangel_Main,"[[556550.4375, 362237.625]]"
4,Erangel_Main,"[[536113.3125, 220714.453125], [536197.5625, 220058.734375]]"
2,Savage_Main,"[[192682.828125, 179440.28125]]"
4,Savage_Main,"[[143636.921875, 272020.28125], [142252.734375, 270920.9375]]"
4,Savage_Main,"[[146765.984375, 259765.75], [152256.703125, 258243.59375], [153547.5625, 257184.09375]]"
1,Erangel_Main,"[[351953.90625, 264162.6875]]"
2,Desert_Main,"[[123396.1953125, 585580.0625], [124208.0234375, 584938.6875]]"
4,Savage_Main,"[[285006, 193718.390625], [285213.5, 193777.8125], [289953.9375, 188424.859375], [291323.15625, 187748.3125]]"
4,Savage_Main,"[[185794.96875, 117490]]"
1,Range_Main,"[[127195.9765625, 140916.078125], [144817.921875, 138513.109375]]"
4,Erangel_Main,"[[523067.78125, 73548.9921875], [524101.4375, 78868.140625], [529879.6875, 64649.5703125], [525164.8125, 82405.1015625]]"
4,Desert_Main,"[[545132.75, 541573], [550991.625, 543521.9375], [549963.5, 543884.375]]"
4,Desert_Main,"[[427058.78125, 443289.75], [427550.59375, 442079.5], [426936.375, 443185.34375], [426445.3125, 442535.71875]]"
4,Savage_Main,"[[324140.09375, 220178.03125]]"
4,Savage_Main,"[[228919.28125, 202170.171875], [228396.4375, 203013.25]]"
2,Savage_Main,"[[164859.9375, 284118.84375]]"
2,Desert_Main,"[[664019.25, 321555.40625]]"
4,Savage_Main,"[[239268.8125, 179171.84375], [237609.234375, 178833.515625], [237547.890625, 178235.5625]]"
2,Erangel_Main,"[[544924.75, 268161.5], [550596.8125, 267827.8125]]"
4,Desert_Main,"[[355049.9375, 609249.9375], [355922.78125, 609262.625]]"
1,Range_Main,"[[129331.046875, 144209.40625]]"
4,Savage_Main,"[[126141.515625, 191248.3125], [126693.21875, 193128.296875]]"
1,Erangel_Main,"[[268441.1875, 388379.875]]"
1,Savage_Main,"[[276795.75, 179493.65625]]"
1,Erangel_Main,"[[512334.15625, 353883.59375]]"
4,Desert_Main,"[[251163.109375, 525986.4375]]"
2,Desert_Main,"[[322241.625, 560519.4375], [322333.21875, 560413.875]]"
2,Erangel_Main,"[[449010.625, 190792.890625]]"
4,Savage_Main,"[[227449.5625, 236412.234375], [227598.359375, 238020.96875]]"
4,Desert_Main,"[[520565.78125, 241031.421875], [519001.375, 243813.671875], [520386.46875, 242835], [520441.78125, 242893.3125]]"
4,Desert_Main,"[[459850.59375, 469505.34375], [459712.78125, 469926.0625], [459447.03125, 469476.3125]]"
4,Desert_Main,"[[156675.40625, 456705.5], [155480.71875, 451950.46875]]"
4,Savage_Main,"[[252734.9375, 111041.4453125], [251774.015625, 110742.6953125]]"
1,Erangel_Main,"[[602933.5625, 368453.15625]]"
4,Savage_Main,"[[127650.15625, 118904.0859375]]"
1,Savage_Main,"[[161238.5625, 108744.9375]]"
4,Savage_Main,"[[210889.5, 145132.3125], [211005.65625, 145350.390625]]"
4,Savage_Main,"[[153997.140625, 244026.25], [154891.96875, 245996.234375]]"
1,Range_Main,"[[138329.3125, 143651.390625], [135580.609375, 144241.96875]]"
2,Savage_Main,"[[216271.96875, 213747.8125]]"
2,Desert_Main,"[[523012.0625, 321160.8125], [523115.90625, 321218.59375]]"
4,Erangel_Main,"[[206235.4375, 569083.9375], [209476.375, 566939.875], [209612.296875, 568416.625]]"
2,Savage_Main,"[[215899.71875, 156824.84375], [214781.890625, 158387.21875]]"
2,Erangel_Main,"[[269352.5625, 127213.3359375], [266439.875, 127846.09375]]"
4,Savage_Main,"[[228685.515625, 237859.75], [224228.734375, 239542.59375], [222143.75, 241117.421875]]"
4,Savage_Main,"[[294692.21875, 208132.796875], [295244.53125, 206491.359375]]"
1,Erangel_Main,"[[426807.625, 416729.03125]]"
1,Range_Main,"[[115777.140625, 121548.3359375]]"
4,Savage_Main,"[[227321.96875, 140405.734375], [225683.859375, 140067.546875]]"
4,Savage_Main,"[[243240.53125, 220512.390625], [242165.421875, 220427.03125], [242472.03125, 220146.234375]]"
2,Savage_Main,"[[144816.78125, 258005.65625], [145129.046875, 258251.5]]"
1,Desert_Main,"[[537740.75, 481708.34375]]"
4,Desert_Main,"[[400156.34375, 391995.21875]]"
2,Savage_Main,"[[125732.1953125, 262730.6875], [125970.4296875, 262278.65625]]"
2,Erangel_Main,"[[422399.84375, 402878.9375], [421222.875, 403698.03125]]"
4,Erangel_Main,"[[214244.671875, 543074.125], [207518.03125, 543011.125]]"
2,Desert_Main,"[[210485.375, 425335.0625], [209020.859375, 439478.9375]]"
4,Erangel_Main,"[[612600, 178100.171875], [613220.1875, 172179.234375], [613338.6875, 176351.53125]]"
4,Desert_Main,"[[373286.1875, 464614.9375], [369544.03125, 464035.9375], [372254.5, 465861.34375]]"
2,Erangel_Main,"[[385254.625, 289441.90625]]"
4,Savage_Main,"[[211252.390625, 322922.8125], [210844.03125, 323832.625], [211884.796875, 322817.9375]]"
4,Desert_Main,"[[355804.21875, 277544.375]]"
4,Erangel_Main,"[[653851.875, 422297.4375], [652663.3125, 421291.03125]]"
2,Savage_Main,"[[148465.375, 241082.609375]]"
4,Erangel_Main,"[[483617.90625, 479265.1875], [482736.84375, 475998.34375], [484221.1875, 478057.65625]]"
1,Range_Main,"[[121998.7734375, 146065.171875]]"
2,Savage_Main,"[[280458.09375, 91994.2109375], [281512.71875, 92345.640625]]"
4,Erangel_Main,"[[368429.625, 132417.859375], [370019.875, 132215.78125]]"
4,Erangel_Main,"[[395642.65625, 374641.5], [395648.34375, 374568.5], [397562.0625, 374935.4375]]"
2,Savage_Main,"[[229378.0625, 375542.5]]"
4,Savage_Main,"[[280366.53125, 139227], [280479.15625, 139020.40625], [280527.125, 137845.0625]]"
1,Savage_Main,"[[195289.21875, 257583.53125]]"
2,Erangel_Main,"[[463841, 422747.34375]]"
4,Erangel_Main,"[[323896.9375, 263829.65625]]"
4,Erangel_Main,"[[363624.875, 683734.6875], [361579.59375, 676384.375], [360416.4375, 681832.375], [363650.03125, 687036.9375]]"
4,Savage_Main,"[[241534.09375, 298882.6875], [241243.03125, 299392.28125], [242758.25, 296572.625]]"
4,Erangel_Main,"[[266560.09375, 270368.78125]]"
2,Desert_Main,"[[381871.34375, 534969], [382292.90625, 535107.75]]"
4,Savage_Main,"[[272308.59375, 125175.1484375], [272972.3125, 123429.984375], [269538.78125, 120795.5234375]]"
4,Desert_Main,"[[445395.46875, 273817.15625], [445347.0625, 273314.875], [447167.34375, 274462.65625], [446779, 274330.40625]]"
2,Savage_Main,"[[215130.0625, 283273.125], [216654.71875, 283277.53125]]"
4,Savage_Main,"[[211613.03125, 153889.546875], [208585.25, 156848.4375], [211664.96875, 154006.796875]]"
4,Savage_Main,"[[325151.21875, 251867.09375], [326803.84375, 251487.296875], [326190.84375, 252566.109375], [326989.8125, 253358.390625]]"
1,Savage_Main,"[[213198.53125, 104528.765625]]"
4,Savage_Main,"[[194839.953125, 181598.09375]]"
2,Erangel_Main,"[[571230.3125, 467428.21875], [570270.875, 468630.46875]]"
1,Range_Main,[]
2,Savage_Main,"[[182165.359375, 287983.875]]"
4,Savage_Main,"[[214681.390625, 95112.578125], [216302.0625, 95562.28125]]"
2,Desert_Main,"[[437705.84375, 581935.1875]]"
4,Erangel_Main,"[[494983.65625, 603046.6875], [495836.4375, 601065.9375], [495380.59375, 601518.625]]"
4,Erangel_Main,"[[160533.109375, 316529.21875], [160465.28125, 314986.3125]]"
4,Erangel_Main,"[[484937.75, 256947.78125]]"
2,Savage_Main,"[[245829.3125, 208125.828125]]"
1,Range_Main,"[[144897.421875, 138423.28125]]"
4,Savage_Main,"[[235557.75, 231331.875]]"
4,Savage_Main,"[[82006.78125, 145091.796875], [84367.0859375, 147691.34375]]"
1,Range_Main,"[[125150.6484375, 144802.21875], [145499.96875, 138478.875]]"
4,Erangel_Main,"[[209151.359375, 116214.3984375], [214168.171875, 119236.6171875]]"
2,Savage_Main,"[[200687.890625, 307197.03125], [193637.9375, 301159.6875]]"
4,Savage_Main,"[[113115.359375, 299900.15625], [116704.640625, 294166.84375], [113943.0703125, 291371.21875]]"
4,Desert_Main,"[[346373.3125, 425830.15625], [347087, 426657.90625], [346848.34375, 426215.0625]]"
4,Savage_Main,"[[231854.171875, 240860.75]]"
4,Savage_Main,"[[185491.234375, 118575.09375], [185820.59375, 118699.484375], [190392.9375, 118014.8671875], [191467.796875, 120226.6171875]]"
4,Savage_Main,"[[187511.640625, 311202.125], [189409.21875, 309446.9375]]"
2,Erangel_Main,"[[235117.890625, 359385.1875]]"
2,Desert_Main,"[[293741.78125, 202359.4375], [292957.09375, 202263.953125]]"
4,Savage_Main,"[[153875.453125, 292845.875], [153714.203125, 297800.1875]]"
2,Savage_Main,"[[321966.34375, 225097.171875]]"
4,Desert_Main,"[[570028.375, 191737.53125]]"
4,Desert_Main,"[[427192.46875, 382578.21875], [425525.3125, 380743.625], [427057.46875, 383005.21875], [427651.125, 382637.78125]]"
2,Savage_Main,"[[55622.91796875, 205490.03125], [54943.6171875, 203800.296875]]"
1,Range_Main,"[[146591.75, 140275.203125], [146604.765625, 90383.796875]]"
4,Desert_Main,"[[641231.875, 314145.09375], [637290.8125, 313143.4375]]"
4,Erangel_Main,"[[428291.5, 587734.25], [429122.875, 586529.4375]]"
4,Savage_Main,"[[210142.28125, 142246.859375], [210143.859375, 142712.84375], [209909.15625, 139968.4375], [209761.171875, 142364.484375]]"
4,Savage_Main,"[[205682.09375, 217900.671875], [203803.953125, 218511.109375], [208763.78125, 218852.25], [204565.71875, 219089.609375]]"
1,Erangel_Main,"[[132113.015625, 625342.4375]]"
4,Savage_Main,"[[264173.0625, 228899.75]]"
2,Erangel_Main,"[[461040.34375, 231938.875]]"
4,Savage_Main,"[[293270.90625, 175187.296875], [292655.0625, 175356.953125], [293023.21875, 177521.8125]]"
2,Erangel_Main,"[[277959.0625, 221622], [277704.28125, 220707.1875]]"
4,Savage_Main,"[[229144.953125, 216510.53125]]"
4,Erangel_Main,"[[471467.15625, 559471.5], [469718.5, 560272.75], [470278.1875, 559933.1875]]"
1,Savage_Main,"[[253368.71875, 144776.421875]]"
1,Range_Main,"[[121558.15625, 129072.640625], [126325.078125, 140925.546875], [126747.3984375, 130520.8046875]]"
4,Savage_Main,"[[222068.53125, 108411.8046875]]"
2,Desert_Main,"[[322912.34375, 267510.71875], [327367.90625, 266943.40625]]"
4,Savage_Main,"[[143286.078125, 196461.453125], [142502.21875, 196247.203125]]"
2,Savage_Main,"[[230781.46875, 80398.375], [230230.03125, 80482.828125]]"
4,Savage_Main,"[[266071.625, 312727.9375]]"
2,Erangel_Main,"[[602575.375, 494580.15625], [602163.8125, 496108.46875]]"
1,Savage_Main,"[[229215.375, 164069.71875]]"
4,Savage_Main,"[[278806.96875, 174143.078125], [281137.78125, 174223.21875]]"
1,Range_Main,[]
4,Erangel_Main,"[[532492.6875, 490676.46875]]"
2,Erangel_Main,"[[397330.0625, 672744.25], [398059.90625, 672705.5625]]"
2,Erangel_Main,"[[200272.828125, 493760.46875], [200118.890625, 493733.90625]]"
4,Erangel_Main,"[[345509.34375, 148188.1875], [347459.75, 148130.328125], [344804.9375, 150408.71875], [344725.4375, 152744.328125]]"
1,Savage_Main,"[[170256.84375, 295407.75]]"
4,Savage_Main,"[[117728.734375, 143348.421875], [117111.5390625, 145116.46875], [118247.375, 144618.390625]]"
4,Erangel_Main,"[[188907.390625, 513557.34375], [190579.640625, 519364.46875]]"
4,Desert_Main,"[[611291.3125, 387169.21875], [610514.8125, 385911.75], [613677.9375, 390312.125]]"
1,Erangel_Main,"[[141693.171875, 415721.1875]]"
4,Erangel_Main,"[[357928.78125, 239524.8125], [357892.0625, 239598.6875], [358228.46875, 239880.453125], [357874.0625, 240563.890625]]"
4,Savage_Main,"[[292425, 314965.84375], [292459.1875, 315902.3125]]"
2,Erangel_Main,"[[557185.0625, 516753.09375]]"
2,Erangel_Main,"[[246112.828125, 344368.0625]]"
2,Savage_Main,"[[292644.09375, 138611.828125], [291568.21875, 140664.34375]]"
4,Savage_Main,"[[105653.515625, 204985.96875], [105011.6171875, 202876.03125], [104908.6875, 203338.453125]]"
4,Erangel_Main,"[[536091.875, 155231.5625], [541279.125, 156042.296875], [535255.875, 155244.71875]]"
1,Range_Main,"[[140409.96875, 144973.265625], [136316.296875, 141361.265625]]"
4,Desert_Main,"[[381077.34375, 427023.625], [381018.4375, 426705], [380838.4375, 426518.46875]]"
4,Desert_Main,"[[260134.5, 370946.28125], [263014.96875, 375809]]"
4,Erangel_Main,"[[560330.75, 176014.390625], [562119.75, 172618.015625], [564538.8125, 176038.171875], [565282.3125, 178573.09375]]"
1,Range_Main,"[[146610.765625, 144214.9375], [146774.515625, 147039.546875], [144625.15625, 143291.34375]]"
4,Savage_Main,"[[226107.078125, 325536.28125], [226395.921875, 325729.09375]]"
2,Savage_Main,"[[185404.140625, 223836.03125], [185084.078125, 223953.171875]]"
4,Savage_Main,"[[254748.671875, 246318.640625], [254823.390625, 246287.8125]]"
4,Erangel_Main,"[[681340.9375, 220401.96875], [681666.625, 218994.59375], [682853.1875, 221428.109375]]"
2,Savage_Main,"[[235364.75, 112024.375]]"
4,Savage_Main,"[[241635.3125, 131885.875], [241338.09375, 134163.375], [241870.234375, 132399.109375]]"
2,Desert_Main,"[[384944.46875, 310046.875], [381557.15625, 315720.78125]]"
2,Savage_Main,"[[82132.6875, 105548.53125]]"
2,Savage_Main,"[[245097.453125, 50126.01953125], [244764.796875, 50668.37890625]]"
2,Savage_Main,"[[285728.96875, 177808.703125], [284501.96875, 177234.703125]]"
4,Savage_Main,"[[156883.859375, 232051.75], [157259.140625, 228966.640625], [156633.015625, 232009.3125]]"
4,Erangel_Main,"[[358339.78125, 406779.34375]]"
4,Savage_Main,"[[276510.0625, 177726.75], [275534.0625, 176760.375]]"
4,Desert_Main,"[[358354.90625, 633796.875], [360310.34375, 635443.625], [357636.46875, 634310]]"
1,Erangel_Main,"[[405985.03125, 356406.9375]]"
4,Savage_Main,"[[201428.25, 279036.40625], [200319.9375, 277767.71875], [200312.75, 278106.8125]]"
1,Savage_Main,"[[153753.015625, 219162.28125]]"
4,Savage_Main,"[[249076.75, 284117.09375]]"
1,Range_Main,[]
4,Savage_Main,"[[292013.1875, 208850.03125], [291983.625, 207211.96875]]"
1,Savage_Main,"[[264319, 141893]]"
2,Desert_Main,"[[286160.9375, 640260.1875]]"
4,Savage_Main,"[[199812.78125, 202572.03125], [200884.890625, 202054.09375], [201704.078125, 202820.203125]]"
4,Savage_Main,"[[190844.140625, 134595.9375], [192865.703125, 132320.140625], [189357.25, 133324.46875]]"
4,Desert_Main,"[[158638.4375, 368616.0625], [159789.109375, 369675.15625]]"
4,Desert_Main,"[[147308.875, 31499.453125]]"
1,Savage_Main,"[[220311.15625, 218218.03125]]"
4,Erangel_Main,"[[253326.046875, 482845.65625]]"
2,Savage_Main,"[[279505.84375, 199838.53125]]"
2,Savage_Main,"[[192011.3125, 237007.46875], [193139.453125, 240329.78125]]"
4,Erangel_Main,"[[557036.75, 332269.6875]]"
1,Erangel_Main,"[[119344.9140625, 565967.125]]"
4,Desert_Main,"[[540812, 650724.125]]"
4,Savage_Main,"[[281444.90625, 263914.5625], [278074.125, 262359.125], [279081.1875, 261376.3125], [282364.75, 265749.5]]"
4,Savage_Main,"[[327375.5625, 230620.171875], [325835.8125, 225749.09375], [324810.5, 222786.15625], [327402.90625, 232287.03125]]"
2,Desert_Main,"[[655820.4375, 382779.15625], [655855.5, 382542.9375]]"
2,Savage_Main,"[[231929.953125, 155182.5625]]"
4,Erangel_Main,"[[676788.625, 346066.46875], [677572, 362540.40625], [673524.0625, 359482.34375], [678541.875, 352710.125]]"
4,Erangel_Main,"[[395316.875, 295624.6875], [393643.90625, 294409.125], [393340.125, 293581.53125]]"
4,Savage_Main,"[[290670.125, 255306.671875], [291253.09375, 254827.078125], [289233, 255090.671875]]"
4,Desert_Main,"[[604704.9375, 568679.4375], [603432.4375, 567213.875], [603421.1875, 567380.0625]]"
4,Savage_Main,"[[110007.390625, 289919.84375], [108918.75, 288096.28125]]"
1,Erangel_Main,"[[189104.296875, 311610.1875]]"
4,Savage_Main,"[[101400.75, 172400.578125], [100615.8359375, 172387.96875], [99689.390625, 173045.34375]]"
4,Savage_Main,"[[74186.6015625, 199726.203125], [74240.7109375, 199882.171875], [74483.4609375, 199499.921875]]"
4,Savage_Main,"[[348910.90625, 272350.9375], [348011.46875, 272118.15625]]"
2,Savage_Main,"[[195026.390625, 278488.875], [195260.25, 279615.90625]]"
4,Desert_Main,"[[372521.34375, 420468.71875]]"
4,Savage_Main,"[[99772.53125, 197849.671875], [98796.2265625, 197100.09375]]"
2,Savage_Main,"[[250202.75, 78063.3671875], [250009.75, 77883.15625]]"
2,Desert_Main,"[[457832.0625, 676700.4375]]"
1,Savage_Main,"[[196010.734375, 203808.78125]]"
2,Erangel_Main,"[[386889.21875, 137317.640625], [387197.84375, 136928.9375]]"
4,Savage_Main,"[[134781.875, 212043.65625]]"
4,Erangel_Main,"[[302244.21875, 419133.78125], [310395.1875, 418709.78125], [308989.65625, 417201.90625], [311380.3125, 419023.28125]]"
2,Erangel_Main,"[[455774.59375, 618262.6875], [452772.1875, 619849.625]]"
4,Savage_Main,"[[108829.6484375, 279569.21875], [101259.65625, 280287.4375], [108052.640625, 279622.09375]]"
4,Savage_Main,"[[131575.96875, 191801.171875]]"
4,Savage_Main,"[[294662.125, 292332.53125], [295527.375, 291606.03125], [296359.375, 291080.3125]]"
2,Savage_Main,"[[128267.0390625, 238949.453125]]"
4,Savage_Main,"[[128519.59375, 228428.734375]]"
2,Desert_Main,"[[458975.75, 244828.390625], [459093.28125, 244957]]"
2,Erangel_Main,"[[314362.9375, 207678.171875], [314006.4375, 207788.59375]]"
4,Erangel_Main,"[[241007.8125, 495008.4375]]"
2,Savage_Main,"[[165239.546875, 163160.171875]]"
1,Range_Main,"[[144388.515625, 138475.171875]]"
4,Erangel_Main,"[[385589.75, 135650.203125], [385570.1875, 133516.359375]]"
1,Range_Main,[]
4,Desert_Main,"[[460543.46875, 522834.0625], [461687.46875, 519976.46875], [461900.0625, 520027.78125], [462932.0625, 520523.84375]]"
2,Savage_Main,"[[192936.09375, 139771.78125], [192325.75, 139672.859375]]"
4,Savage_Main,"[[262800.65625, 301694.53125], [262809.0625, 302158.15625], [261493.65625, 302591.90625], [263701.84375, 301947.28125]]"
4,Savage_Main,"[[245714.921875, 306920.5], [248881.171875, 306646.90625], [246423.875, 306451.875]]"
4,Erangel_Main,"[[290798.28125, 265893.09375]]"
1,Erangel_Main,"[[462372.84375, 627732.1875]]"
1,Range_Main,[]
4,Erangel_Main,"[[319326.71875, 293930.34375], [319016.21875, 296065.8125]]"
4,Savage_Main,"[[159643.8125, 323231.21875], [156504.65625, 321177.15625], [158653.46875, 321375.40625], [160566.5625, 322224.59375]]"
1,Erangel_Main,"[[518589.625, 664921.0625]]"
4,Desert_Main,"[[232609.59375, 606860.125], [232407.4375, 606633.125]]"
2,Desert_Main,"[[376128.21875, 424171.5], [376259.28125, 425178.1875]]"
2,Erangel_Main,"[[331774.6875, 644598.875]]"
2,Savage_Main,"[[215715.109375, 312788.71875]]"
4,Savage_Main,"[[222017.3125, 240848.921875]]"
4,Savage_Main,"[[202927.421875, 313066.71875], [201169.71875, 312265.53125], [196972.328125, 313157.875], [196905.53125, 313080]]"
4,Erangel_Main,"[[381468.5625, 583274]]"
1,Savage_Main,"[[263147.65625, 227371.015625]]"
2,Savage_Main,"[[283995.28125, 206983.109375]]"
2,Desert_Main,"[[304361.5625, 342635.9375], [304525.0625, 345748.90625]]"
4,Erangel_Main,"[[512224.625, 135027.6875], [512299.21875, 136016.96875], [511465.625, 137174.71875]]"
4,Savage_Main,"[[288826.4375, 294185.96875], [290030.1875, 298794.875], [283619.96875, 294259.71875]]"
1,Range_Main,"[[129803.8203125, 145236.0625], [145024.984375, 104488.296875]]"
1,Erangel_Main,"[[468646.1875, 359475.5]]"
4,Savage_Main,"[[182040.8125, 89341.421875]]"
4,Savage_Main,"[[290919.3125, 111515.8984375], [287734.21875, 109614.0078125], [287797.9375, 109661.765625]]"
4,Desert_Main,"[[611744, 493734.625], [610843.1875, 493477.0625], [604771.75, 492798.28125]]"
4,Erangel_Main,"[[647337, 194740.59375], [642798.875, 187876.328125]]"
4,Savage_Main,"[[124086.125, 214106.671875], [126047.5078125, 213847.0625], [124886.765625, 214120.5625]]"
